U_star, Amplitude, DOF_ID (1=Heave 2=Pitch 3=Flap)
2.655166,18.185034,3.000000
2.655166,18.163396,3.000000
2.655166,18.197622,3.000000
2.655166,18.175857,3.000000
2.655166,18.206855,3.000000
2.655166,18.182462,3.000000
2.655166,18.212760,3.000000
2.655166,18.189872,3.000000
2.662410,17.964811,3.000000
2.662410,17.932296,3.000000
2.662410,17.979352,3.000000
2.662410,17.990185,3.000000
2.662410,18.062077,3.000000
2.662410,18.045433,3.000000
2.662410,18.071033,3.000000
2.662410,18.049190,3.000000
2.662410,18.102291,3.000000
2.662410,18.099959,3.000000
2.662410,18.149155,3.000000
2.662410,18.124459,3.000000
2.662410,18.153542,3.000000
2.662410,18.135421,3.000000
2.662410,18.184261,3.000000
2.662410,18.170974,3.000000
2.662410,18.208689,3.000000
2.662410,18.182402,3.000000
2.662410,18.214548,3.000000
2.662410,18.195791,3.000000
2.662410,18.238396,3.000000
2.662410,18.218236,3.000000
2.662410,18.250968,3.000000
2.662410,18.224741,3.000000
2.662410,18.257985,3.000000
2.662410,18.237061,3.000000
2.662410,18.274493,3.000000
2.662410,18.250529,3.000000
2.669721,17.759727,3.000000
2.669721,17.788611,3.000000
2.669721,17.765095,3.000000
2.669721,17.701047,3.000000
2.669721,17.788854,3.000000
2.669721,17.861283,3.000000
2.669721,17.974285,3.000000
2.669721,17.936072,3.000000
2.669721,17.927735,3.000000
2.669721,17.917376,3.000000
2.669721,18.022650,3.000000
2.669721,18.046776,3.000000
2.669721,18.095806,3.000000
2.669721,18.053122,3.000000
2.669721,18.078244,3.000000
2.669721,18.080387,3.000000
2.669721,18.162940,3.000000
2.669721,18.155476,3.000000
2.669721,18.184618,3.000000
2.669721,18.150960,3.000000
2.669721,18.192404,3.000000
2.669721,18.188985,3.000000
2.669721,18.248867,3.000000
2.669721,18.226908,3.000000
2.669721,18.253777,3.000000
2.669721,18.226675,3.000000
2.669721,18.271505,3.000000
2.669721,18.259348,3.000000
2.677097,18.015946,3.000000
2.677097,17.980467,3.000000
2.677097,17.984631,3.000000
2.677097,17.977537,3.000000
2.677097,18.081686,3.000000
2.677097,18.100298,3.000000
2.677097,18.150806,3.000000
2.677097,18.111870,3.000000
2.677097,18.144363,3.000000
2.677097,18.145107,3.000000
2.677097,18.226220,3.000000
2.677097,18.216430,3.000000
2.677097,18.249597,3.000000
2.677097,18.217821,3.000000
2.677097,18.262816,3.000000
2.677097,18.256893,3.000000
2.677097,18.316871,3.000000
2.677097,18.294074,3.000000
2.677097,18.324926,3.000000
2.677097,18.297886,3.000000
2.677097,18.344538,3.000000
2.677097,18.330084,3.000000
2.677097,18.376722,3.000000
2.677097,18.348908,3.000000
2.677097,18.381070,3.000000
2.677097,18.355445,3.000000
2.677097,18.399504,3.000000
2.684533,17.975013,3.000000
2.684533,18.061087,3.000000
2.684533,18.078851,3.000000
2.684533,18.150978,3.000000
2.684533,18.127437,3.000000
2.684533,18.167343,3.000000
2.684533,18.159496,3.000000
2.684533,18.235273,3.000000
2.684533,18.230417,3.000000
2.684533,18.280075,3.000000
2.684533,18.253921,3.000000
2.684533,18.299509,3.000000
2.684533,18.288187,3.000000
2.684533,18.349450,3.000000
2.684533,18.331430,3.000000
2.684533,18.372852,3.000000
2.684533,18.346660,3.000000
2.684533,18.392799,3.000000
2.684533,18.375476,3.000000
2.684533,18.425866,3.000000
2.684533,18.401110,3.000000
2.684533,18.439684,3.000000
2.684533,18.412965,3.000000
2.684533,18.457087,3.000000
2.684533,18.434522,3.000000
2.684533,18.478049,3.000000
2.684533,18.449905,3.000000
2.684533,18.487311,3.000000
2.692028,18.039450,3.000000
2.692028,18.150535,3.000000
2.692028,18.162954,3.000000
2.692028,18.216955,3.000000
2.692028,18.184839,3.000000
2.692028,18.234593,3.000000
2.692028,18.237312,3.000000
2.692028,18.320904,3.000000
2.692028,18.307562,3.000000
2.692028,18.348044,3.000000
2.692028,18.320775,3.000000
2.692028,18.376673,3.000000
2.692028,18.369056,3.000000
2.692028,18.431517,3.000000
2.692028,18.406927,3.000000
2.692028,18.445633,3.000000
2.692028,18.420124,3.000000
2.692028,18.473698,3.000000
2.692028,18.456443,3.000000
2.692028,18.506513,3.000000
2.692028,18.477359,3.000000
2.692028,18.516443,3.000000
2.692028,18.490148,3.000000
2.692028,18.539186,3.000000
2.692028,18.515163,3.000000
2.692028,18.558595,3.000000
2.692028,18.527472,3.000000
